Author 1, Author 2, P(A->B), P(B->A),Multiplication,Averaged,Squared,Encode 1,Encode 2
Peter Pekster ,Yankee Babe ,0.010136382995106436,0.020783918469966578,0.0002106737577506478,0.015460150732536506,0.0002673587635948504,26 ,39
Peter Pekster ,Zeit 12 ,0.01589394241655902,0.010562008829723302,0.00016787196014281009,0.013227975623141161,0.0001820867180300235,26 ,40
Peter Pekster ,Mahlsdorfer ,0.017983493410917425,0.013122947348535056,0.00023599643717419648,0.01555322037972624,0.0002478088911864668,26 ,22
Peter Pekster ,Maik12 ,0.0191953919198567,0.019319761746461453,0.00037085039852158275,0.019257576833159075,0.0003708581324484676,26 ,23
Peter Pekster ,zelebration ,0.018226543752889506,0.026249726578196523,0.00047844178997888544,0.022238135165543016,0.0005106275213030362,26 ,41
Ariovistvs ,R.B.C. ,0.022377501372495466,0.02883679396824887,0.000645295396602858,0.025607147670372168,0.0006661566270216353,2 ,27
Ariovistvs ,Ribald Corello ,0.023041463560188484,0.028687727858335992,0.0006610072360724527,0.025864595709262236,0.0006769473863347203,2 ,28
Ariovistvs ,Richi Rich ,0.02121912493466983,0.028097368992042387,0.0005962015829776655,0.02465824696335611,0.000619856703634056,2 ,29
Ariovistvs ,Bleiben Sie sachlich ,0.023357913140659308,0.019723330156344403,0.00046069583263643897,0.021540621648501856,0.0004673009293713747,2 ,3
Ariovistvs ,cedebe ,0.029420522324604004,0.013955656244641266,0.00041058269609996765,0.021688089284622635,0.0005301637375355587,2 ,4
Ariovistvs ,CETAoderGoodByeGermany ,0.020692078383118966,0.015288508536689917,0.00031635101700217124,0.017990293459904442,0.00033095030054478984,2 ,5
Ariovistvs ,rock_lobster ,0.021170213706217453,0.026044705741459836,0.0005513719864622534,0.023607459723838646,0.0005632523227630742,2 ,30
Ariovistvs ,slocum ,0.024292811008751056,0.023592527415066778,0.0005731288097129953,0.023942669211908917,0.0005733740082687871,2 ,31
Ariovistvs ,deep_franz ,0.020301775299654438,0.019641614091411522,0.000398759635806363,0.01997169469553298,0.00039897754221679735,2 ,6
Ariovistvs ,diespdisttot ,0.00869127334574733,0.04975150446064651,0.0004324039246296464,0.02922138890319692,0.0012753752142341136,2 ,7
Ariovistvs ,eagle58 ,0.020076947489262493,0.013449460159608078,0.0002700241053833793,0.016763203824435285,0.0002919858995357442,2 ,8
Ariovistvs ,Eckard P. ,0.04050749841709197,0.01338345986464617,0.0005421304792823686,0.026945479140869068,0.0009099872129796516,2 ,9
Ariovistvs ,sonnenkatze ,0.03682909010258328,0.02524323657894559,0.0009296854344468132,0.031036163340764436,0.000996801435382407,2 ,32
Ariovistvs ,Friwi ,0.03774930856409478,0.011761719269131695,0.0004439967699347117,0.024755513916613237,0.0007816741686165517,2 ,10
Ariovistvs ,Gamma Ray Burst ,0.03994036064267914,0.012567461217624648,0.000501948933394812,0.026253910930151895,0.0008765867448618862,2 ,11
Ariovistvs ,globallynaive ,0.03714355282855779,0.014285219743035527,0.0005306038141929968,0.025714386285796656,0.0007918555099173377,2 ,12
Ariovistvs ,gottwuerfeltnicht ,0.024438066377374376,0.011998790311740929,0.0002932272340865214,0.01821842834455765,0.000370595028605042,2 ,13
Ariovistvs ,Hans_Joachim ,0.020414289532519333,0.012073865787021899,0.0002464793919530444,0.016244077659770616,0.00028126072608027314,2 ,14
Ariovistvs ,Sumtina ,0.02111500556324068,0.017331256385628678,0.0003659495750005001,0.019223130974434677,0.0003731079539200398,2 ,33
Ariovistvs ,Super-Duper Missile ,0.020149193204978683,0.03768902061079905,0.0007594033579934136,0.028919106907888865,0.0009132261307063973,2 ,34
Ariovistvs ,Jan Reiter ,0.021608926947591627,0.034643334380176784,0.0007486052818422296,0.028126130663884204,0.0008335531704015452,2 ,15
Ariovistvs ,Jordanes ,0.01916123970794565,0.026097117643011078,0.0005000531268441929,0.022629178675478364,0.0005241063282092565,2 ,16
Ariovistvs ,JuJuMila ,0.02247428479185763,0.04383861858771881,0.000985241599022016,0.033156451689788216,0.001213458978292504,2 ,17
Ariovistvs ,knowwhereman ,0.019745378314402446,0.04666457871177165,0.0009214097605461419,0.03320497851308705,0.001283731435563003,2 ,18
Ariovistvs ,Superforecaster ,0.023717850624371477,0.04014041614310956,0.0009520443940823819,0.03192913338374052,0.0010868947231910044,2 ,35
Ariovistvs ,too late ,0.02286180519614999,0.030651190896361907,0.000700741555302632,0.026756498046255947,0.0007310788200959649,2 ,36
Ariovistvs ,whitemouse ,0.025608102237617475,0.02076056863308632,0.0005316387640671489,0.023184335435351897,0.0005433880550906783,2 ,37
Ariovistvs ,Lea Paul ,0.017891904430508428,0.04045151447242997,0.0007237546310100456,0.0291717094514692,0.0009782226336318292,2 ,19
Ariovistvs ,Leute von heute ,0.007060482192831662,0.011192803607272693,7.902659055701084e-05,0.009126642900052178,8.75646306931348e-05,2 ,20
Ariovistvs ,Lucy Meineke ,0.01917985852912031,3.5325066842074152e-06,6.77529784562701e-08,0.00959169551790226,0.00018393349283783633,2 ,21
Ariovistvs ,whitemouse-neu ,0.024488747678750415,0.11181278539309276,0.002738155088749719,0.06815076653592159,0.0065508988701176605,2 ,38
Ariovistvs ,Yankee Babe ,0.010510578090912165,0.016682831066171664,0.00017534619869849272,0.013596704578541913,0.00019439455209379258,2 ,39
Ariovistvs ,Zeit 12 ,0.0201324363663323,0.0063942635164825875,0.0001287321033551459,0.013263349941407444,0.0002231007999813198,2 ,40
Ariovistvs ,Mahlsdorfer ,0.016153518158087733,0.011554224921061904,0.00018664138206500326,0.013853871539574819,0.000197218131205079,2 ,22
Ariovistvs ,Maik12 ,0.02583303390701436,0.01224182474892814,0.0003162434738227882,0.01903742932797125,0.0004086039570122116,2 ,23
Ariovistvs ,zelebration ,0.021798265145213238,0.015017199673629153,0.000327348900224378,0.018407732409421194,0.0003503403246893329,2 ,41
R.B.C. ,Ribald Corello ,0.024465786782699638,0.028512983189114157,0.0006975925672435661,0.026489384985906896,0.0007057824666196135,27 ,28
R.B.C. ,Richi Rich ,0.02386239145793415,0.03112400256620119,0.0007426931329724398,0.02749319701206767,0.0007690586309162936,27 ,29
R.B.C. ,Bleiben Sie sachlich ,0.02768692828602694,0.023957907395919065,0.0006633208639540856,0.025822417840973003,0.0006702736623535161,27 ,3
R.B.C. ,cedebe ,0.03413491614117962,0.02165110778482896,0.0007390587485987778,0.02789301196300429,0.0008169814841378231,27 ,4
R.B.C. ,CETAoderGoodByeGermany ,0.023884455180137217,0.019537834744079094,0.0004666505382618848,0.021711144962108155,0.00047609709286946383,27 ,5
R.B.C. ,rock_lobster ,0.02132777591492418,0.028996869430706767,0.0006184387334524289,0.02516232267281547,0.0006478462311293382,27 ,30
R.B.C. ,slocum ,0.02584272255172529,0.0359672396761257,0.0009294913959015222,0.030904981113925496,0.000980744319402661,27 ,31
R.B.C. ,deep_franz ,0.01642309183414896,0.025602665623198812,0.0004204749287288027,0.021012878728673884,0.00046260721620310823,27 ,6
R.B.C. ,diespdisttot ,0.008864820775947196,0.039168993753376846,0.000347226109597881,0.024016907264662022,0.0008063975595208697,27 ,7
R.B.C. ,eagle58 ,0.017940399188785545,0.045340363393930716,0.0008134242186517165,0.03164038129135813,0.0011888032378733347,27 ,8
R.B.C. ,Eckard P. ,0.041527933169135264,0.030519105570504884,0.0012673953765137106,0.036023519369820074,0.0013279925190618936,27 ,9
R.B.C. ,sonnenkatze ,0.03625580729103865,0.027642855668783745,0.0010022140481014189,0.0319493314799112,0.0010393055159250706,27 ,32
R.B.C. ,Friwi ,0.037989273200402005,0.015427990437255451,0.000586098143654087,0.026708631818828727,0.0008406038836134138,27 ,10
R.B.C. ,Gamma Ray Burst ,0.03673303604575723,0.013601460601327407,0.0004996229425435065,0.025167248323542318,0.0007671578338141808,27 ,11
R.B.C. ,globallynaive ,0.03598935661258769,0.015386520409912542,0.0005537509700592014,0.025687938511250116,0.0007659893998563322,27 ,12
R.B.C. ,gottwuerfeltnicht ,0.022511891792820402,0.015251871284263311,0.0003433484759893604,0.018881881538541857,0.00036970242488169517,27 ,13
R.B.C. ,Hans_Joachim ,0.018218483689348596,0.014816215683464695,0.0002699289837670724,0.016517349686406647,0.00027571669755900303,27 ,14
R.B.C. ,Sumtina ,0.017203642878265427,0.017246983075132217,0.00029671093755206273,0.017225312976698822,0.00029671187673839495,27 ,33
R.B.C. ,Super-Duper Missile ,0.019259306887474976,0.024046524988451938,0.0004631194043299315,0.02165291593796346,0.0004745781329030923,27 ,34
R.B.C. ,Jan Reiter ,0.020472353443465967,0.025920410309746577,0.0005306518012607912,0.023196381876606272,0.0005454924630699048,27 ,15
R.B.C. ,Jordanes ,0.016993869711409936,0.025405583555701355,0.0004317391768879276,0.021199726633555648,0.0004671176417870496,27 ,16
R.B.C. ,JuJuMila ,0.021772689555048783,0.027523979916239994,0.000599271070035691,0.024648334735644387,0.0006158097404450564,27 ,17
R.B.C. ,knowwhereman ,0.018885043938434543,0.02418378582745629,0.0004567118579492026,0.021534414882945416,0.0004707501907524395,27 ,18
R.B.C. ,Superforecaster ,0.020382541536134065,0.021196408919371693,0.0004320366852159761,0.02078947522775288,0.0004323678752747251,27 ,35
R.B.C. ,too late ,0.02210149658275002,0.02345207076320261,0.0005183258618313342,0.022776783672976315,0.0005192378871397867,27 ,36
R.B.C. ,whitemouse ,0.020915030919988715,0.020372396593258294,0.00042608930466226996,0.020643713756623504,0.00042623653066854305,27 ,37
R.B.C. ,Lea Paul ,0.018793596036927068,0.021324746973334356,0.00040076868020652904,0.020059171505130712,0.00040397204273796676,27 ,19
R.B.C. ,Leute von heute ,0.008497030982538598,0.01988096124735736,0.0001689291436814447,0.014188996114947979,0.00023372607781857297,27 ,20
R.B.C. ,Lucy Meineke ,0.02011385647396809,0.00015065533878540023,3.0302598613665785e-06,0.010132255906376744,0.0002022949596432463,27 ,21
R.B.C. ,whitemouse-neu ,0.023888971883925147,0.0281963402899863,0.0006735815804170685,0.026042656086955725,0.0006828582917098355,27 ,38
R.B.C. ,Yankee Babe ,0.011617142640117869,0.02336007832126004,0.000271377361942403,0.017488610480688956,0.000340325631148124,27 ,39
R.B.C. ,Zeit 12 ,0.0221672796922401,0.005733317149687454,0.0001270920448214386,0.013950298420963778,0.0002621296072464503,27 ,40
R.B.C. ,Mahlsdorfer ,0.019400020244067798,0.023728380578033403,0.00046033106357279316,0.021564200411050602,0.0004696984151631166,27 ,22
R.B.C. ,Maik12 ,0.027601232119102308,0.02121382219511448,0.0005855276305407192,0.024407527157108394,0.0006059271333092483,27 ,23
R.B.C. ,zelebration ,0.023395492094595554,0.017044713959916365,0.0003987694707038658,0.020220103027255958,0.0004189356621618254,27 ,41
Ribald Corello ,Richi Rich ,0.026605669419714054,0.030281150041588118,0.000805650267655254,0.028443409730651084,0.0008124048465561398,28 ,29
Ribald Corello ,Bleiben Sie sachlich ,0.028386932296756887,0.024529552213282204,0.000696318737948205,0.026458242255019547,0.0007037584285023986,28 ,3
Ribald Corello ,cedebe ,0.031010745067162886,0.02226894164021951,0.0006905764721203754,0.026639843353691198,0.0007287860356980348,28 ,4
Ribald Corello ,CETAoderGoodByeGermany ,0.02530827326161304,0.022801731988246993,0.0005770724639966181,0.024055002624930016,0.0005802138385741619,28 ,5
Ribald Corello ,rock_lobster ,0.02954865460337712,0.03271163116684167,0.0009665846908620706,0.031130142885109395,0.0009715869012325835,28 ,30
Ribald Corello ,slocum ,0.025970104383202457,0.037358101261321566,0.0009701937893147684,0.03166410282226201,0.0010350370257627937,28 ,31
Ribald Corello ,deep_franz ,0.032875750991073316,0.028885484440813743,0.0009496319937327152,0.03088061771594353,0.0009575931073037755,28 ,6
Ribald Corello ,diespdisttot ,0.03049630104996051,0.030444802483994633,0.0009284538619584859,0.03047055176697757,0.0009284551880096341,28 ,7
Ribald Corello ,eagle58 ,0.020377823841727656,0.019595383432675063,0.000399311271702161,0.01998660363720136,0.00039961737819902023,28 ,8
Ribald Corello ,Eckard P. ,0.02554398628059343,0.019654334240741006,0.000502050044199686,0.022599160260667217,0.0005193940447749549,28 ,9
Ribald Corello ,sonnenkatze ,0.022276574022177226,0.030110936617156164,0.000670768508429166,0.026193755319666695,0.0007014571270639686,28 ,32
Ribald Corello ,Friwi ,0.021736476005388368,0.017426849263725584,0.0003787982908704911,0.019581662634556976,0.00038808473219671864,28 ,10
Ribald Corello ,Gamma Ray Burst ,0.023593571895476523,0.015340094054617524,0.0003619276119609905,0.019466832975047026,0.0003959875601957658,28 ,11
Ribald Corello ,globallynaive ,0.02355378475591532,0.01624170451072034,0.00038255361211468586,0.01989774463331783,0.0004092868708707712,28 ,12
Ribald Corello ,gottwuerfeltnicht ,0.02239475827204221,0.0163230745209183,0.00036555130815249656,0.019358916396480255,0.00038398397993932756,28 ,13
Ribald Corello ,Hans_Joachim ,0.026062058461116894,0.016701580033708474,0.0004352775552315329,0.021381819247412684,0.0004790868334265221,28 ,14
Ribald Corello ,Sumtina ,0.027611191330861318,0.01698175365600866,0.0004688864493296088,0.02229647249343499,0.0005253789219713973,28 ,33
Ribald Corello ,Super-Duper Missile ,0.02717563411702188,0.029521148922419253,0.0008022559418297803,0.028348391519720566,0.0008050066616809494,28 ,34
Ribald Corello ,Jan Reiter ,0.022955889985644844,0.016270006818044386,0.00037349248658071843,0.019612948401844615,0.00039584300344612,28 ,15
Ribald Corello ,Jordanes ,0.02866536424495209,0.029209204208877907,0.0008372924779526728,0.028937284226914998,0.0008374403589058543,28 ,16
Ribald Corello ,JuJuMila ,0.024307082206434828,0.0337833582466826,0.0008211748661115519,0.029045220226558713,0.0008660747699070388,28 ,17
Ribald Corello ,knowwhereman ,0.028556576549608366,0.02663378220296598,0.0007605696402845949,0.027595179376287172,0.0007624182093343349,28 ,18
Ribald Corello ,Superforecaster ,0.027441994994047474,0.025115449884421926,0.0006892180500015567,0.0262787224392347,0.000691924456075118,28 ,35
Ribald Corello ,too late ,0.022413585240784135,0.02479144078550675,0.000555665071287808,0.02360251301314544,0.000558492169783592,28 ,36
Ribald Corello ,whitemouse ,0.0303149174325751,0.020774127858022656,0.0006297659707497151,0.025544522645298877,0.0006752793036026594,28 ,37
Ribald Corello ,Lea Paul ,0.020231451653577648,0.025683914433948362,0.0005196228731450515,0.022957683043763007,0.0005344875483307154,28 ,19
Ribald Corello ,Leute von heute ,0.007521017322945873,0.018925979928518993,0.00014234262289611723,0.013223498625732433,0.00020737920891337786,28 ,20
Ribald Corello ,Lucy Meineke ,0.019928652010511444,3.684548191413636e-05,7.342807872264166e-07,0.00998274874621279,0.00019857626427279964,28 ,21
Ribald Corello ,whitemouse-neu ,0.024089391915553354,0.02042323967075395,0.0004919834246140688,0.022256315793153653,0.0004987037607550926,28 ,38
Ribald Corello ,Yankee Babe ,0.009417837933187453,0.020387878886068803,0.00019200973915045033,0.014902858409628128,0.00025218063840439734,28 ,39
Ribald Corello ,Zeit 12 ,0.020256482921523628,0.005140638562867535,0.00010413125725445199,0.01269856074219558,0.0002183756325920096,28 ,40
Ribald Corello ,Mahlsdorfer ,0.02103789372012747,0.022641725293021026,0.00047633421035489835,0.02183980950657425,0.0004776203482120034,28 ,22
Ribald Corello ,Maik12 ,0.025163763934191914,0.0182154195031407,0.0004583685163393079,0.021689591718666308,0.00048250826150556816,28 ,23
Ribald Corello ,zelebration ,0.02197705083682582,0.017596927520934374,0.00038672857069951404,0.019786989178880096,0.000396321310830722,28 ,41
Richi Rich ,Bleiben Sie sachlich ,0.03316068167240288,0.02345044006097968,0.0007776325779399111,0.02830556086669128,0.0008247769740160185,29 ,3
Richi Rich ,cedebe ,0.0292490165063082,0.02145650489743603,0.0006275816659127891,0.025352760701872114,0.0006579432844999929,29 ,4
Richi Rich ,CETAoderGoodByeGermany ,0.03433642341646155,0.022409600032832603,0.0007694655153208909,0.028373011724647075,0.0008405900733330301,29 ,5
Richi Rich ,rock_lobster ,0.033062371077311935,0.03220167920526135,0.0010646638671969102,0.032632025141286644,0.0010650342624462172,29 ,30
Richi Rich ,slocum ,0.03163078895431837,0.03188053444054891,0.0010084064566398807,0.03175566169743364,0.001008437643043827,29 ,31
Richi Rich ,deep_franz ,0.024396066243375213,0.029529940529229408,0.0007204143853140111,0.02696300338630231,0.0007335927179054886,29 ,6
Richi Rich ,diespdisttot ,0.014419824584920856,0.028635558664334298,0.0004129197328309111,0.021527691624627577,0.0005139632805392095,29 ,7
Richi Rich ,eagle58 ,0.020805313905795677,0.02836936721084776,0.0005902335901304748,0.024587340558321718,0.0006188410413313094,29 ,8
Richi Rich ,Eckard P. ,0.018881964127789596,0.020672163280517165,0.0003903310455065344,0.01977706370415338,0.0003919334520097477,29 ,9
Richi Rich ,sonnenkatze ,0.01920552113987225,0.027941605719339596,0.000536633099324752,0.023573563429605923,0.0005747926862145555,29 ,32
Richi Rich ,Friwi ,0.017605646706938052,0.015948290061937192,0.0002807799604102374,0.016776968384437624,0.00028215337593460164,29 ,10
Richi Rich ,Gamma Ray Burst ,0.018542281017399374,0.01451154795042178,0.0002690772000941866,0.01652691448391058,0.00027720060462279987,29 ,11
Richi Rich ,globallynaive ,0.018984094023384173,0.01450927798096667,0.00027544549740208895,0.016746686002175423,0.00028545748670882746,29 ,12
Richi Rich ,gottwuerfeltnicht ,0.022914558850617633,0.01393456127594264,0.00031930432441512515,0.018424560063280138,0.00035962450263570954,29 ,13
Richi Rich ,Hans_Joachim ,0.024731376061815063,0.015263996505753906,0.0003774996377900309,0.019997686283784483,0.00042231527561929327,29 ,14
Richi Rich ,Sumtina ,0.026740760961138654,0.01623198569816538,0.00043405564947926174,0.021486373329652017,0.0004892728282431013,29 ,33
Richi Rich ,Super-Duper Missile ,0.025789696117045,0.028403341756728057,0.0007325135526145916,0.027096518936886527,0.0007359291243795088,29 ,34
Richi Rich ,Jan Reiter ,0.02764733513820747,0.022159575330565413,0.0006126532056844965,0.02490345523438644,0.0006277109595376822,29 ,15
Richi Rich ,Jordanes ,0.026962335730675756,0.02876437904709724,0.000775554844952251,0.027863357388886498,0.0007771785250093807,29 ,16
Richi Rich ,JuJuMila ,0.025906551720568924,0.02885003236576375,0.000747404855623746,0.027378292043166337,0.0007517368947780644,29 ,17
Richi Rich ,knowwhereman ,0.02645347404227662,0.027599837967325395,0.000730111597239683,0.02702665600480101,0.0007307686723640096,29 ,18
Richi Rich ,Superforecaster ,0.025684702332622444,0.022773630300109707,0.000584933915291509,0.024229166316366076,0.0005891710854807478,29 ,35
Richi Rich ,too late ,0.02234780645200935,0.02390988999000629,0.0005343335937854964,0.02312884822100782,0.0005355536462753369,29 ,36
Richi Rich ,whitemouse ,0.02517561647604049,0.023487816688526737,0.0005913202648098925,0.024331716582283613,0.0005927445988712582,29 ,37
Richi Rich ,Lea Paul ,0.029423558803999512,0.023664852917408514,0.0006963041914033688,0.026544205860704013,0.0007128855381474977,29 ,19
Richi Rich ,Leute von heute ,0.00848573818339792,0.020810753099214065,0.0001765946021992674,0.014648245641305992,0.0002525475985368126,29 ,20
Richi Rich ,Lucy Meineke ,0.022976693516277985,0.0001210229211266748,2.780706567172291e-06,0.01154885821870233,0.0002639715457442044,29 ,21
Richi Rich ,whitemouse-neu ,0.026847871183763243,0.02107329195730043,0.000565773027887436,0.02396058157053184,0.0005824459105087838,29 ,38
Richi Rich ,Yankee Babe ,0.009994175903018588,0.021035471727804657,0.0002102322046506541,0.015514823815411622,0.0002711873113958732,29 ,39
Richi Rich ,Zeit 12 ,0.022095023799058172,0.005497485201349875,0.0001214670663587956,0.013796254500204023,0.00025920621011000394,29 ,40
Richi Rich ,Mahlsdorfer ,0.023947476114287745,0.023641489394634303,0.000566154002584192,0.023794482754461024,0.0005662008165204941,29 ,22
Richi Rich ,Maik12 ,0.026655695172087983,0.02379863449979717,0.0006343691467385299,0.025227164835942575,0.0006384505445811053,29 ,23
Richi Rich ,zelebration ,0.02413036873015832,0.01779554167032335,0.0004294129822577999,0.020962955200240836,0.00044947799919680857,29 ,41
Bleiben Sie sachlich ,cedebe ,0.020112166427525842,0.05635629951554525,0.00113344727509614,0.038234232971535546,0.001790265866747172,3 ,4
Bleiben Sie sachlich ,CETAoderGoodByeGermany ,0.01852578106279566,0.04460638708326116,0.0008263681611068125,0.03156608407302841,0.0011664671663041831,3 ,5
Bleiben Sie sachlich ,rock_lobster ,0.02255298302047014,0.029664877102802183,0.0006690314696038311,0.026108930061636164,0.0006943209883229858,3 ,30
Bleiben Sie sachlich ,slocum ,0.02508997848156074,0.03228562695363635,0.0008100456855304334,0.028687802717598545,0.0008359343639972754,3 ,31
Bleiben Sie sachlich ,deep_franz ,0.020623655037369806,0.037732223064666635,0.0007781763522787732,0.02917793905101822,0.000924527902251095,3 ,6
Bleiben Sie sachlich ,diespdisttot ,0.01249078436206222,0.025076789213279604,0.00031322876655596343,0.01878378678767091,0.0003924325256133972,3 ,7
Bleiben Sie sachlich ,eagle58 ,0.012091594242482559,0.010850315826898748,0.0001311976163816463,0.011470955034690655,0.00013196800243414343,3 ,8
Bleiben Sie sachlich ,Eckard P. ,0.017808573471976754,0.016429903018939093,0.0002925931350502295,0.017119238245457923,0.00029354350115926904,3 ,9
Bleiben Sie sachlich ,sonnenkatze ,0.017405286292321735,0.02855657178688319,0.0004970353074779395,0.022980929039602464,0.0005592108915685479,3 ,32
Bleiben Sie sachlich ,Friwi ,0.01710083061778968,0.02449962744906773,0.00041896397920545794,0.020800229033428708,0.00044633507648072303,3 ,10
Bleiben Sie sachlich ,Gamma Ray Burst ,0.019825323594782486,0.023587476658726902,0.0004676293575436396,0.021706400126754694,0.0004747062553819128,3 ,11
Bleiben Sie sachlich ,globallynaive ,0.016576445229045143,0.019620791466429883,0.0003252429750937913,0.018098618347737513,0.0003298769971003306,3 ,12
Bleiben Sie sachlich ,gottwuerfeltnicht ,0.019967289743163204,0.02365769020076804,0.0004723799548927283,0.021812489971965623,0.00047918948266147327,3 ,13
Bleiben Sie sachlich ,Hans_Joachim ,0.04204495501858161,0.01986716699000083,0.0008353141424412344,0.03095606100429122,0.0010812412833615648,3 ,14
Bleiben Sie sachlich ,Sumtina ,0.029328852608671522,0.022099898527822053,0.0006481646665890897,0.025714375568246788,0.0006742935551406049,3 ,33
Bleiben Sie sachlich ,Super-Duper Missile ,0.030966156093120055,0.018614533139577023,0.0005764205388006982,0.02479034461634854,0.0006527018335939438,3 ,34
Bleiben Sie sachlich ,Jan Reiter ,0.0252179455205281,0.023148841559713036,0.00058376622531618,0.024183393540120567,0.0005859068209165103,3 ,15
Bleiben Sie sachlich ,Jordanes ,0.03169244358352671,0.028528513602042824,0.0009041383078546164,0.030110478592784765,0.0009091435343184827,3 ,16
Bleiben Sie sachlich ,JuJuMila ,0.04333435404291219,0.01500136951706405,0.0006500746577810043,0.029167861779988122,0.0010514536638519794,3 ,17
Bleiben Sie sachlich ,knowwhereman ,0.0349432715258449,0.013706394808270617,0.000478946275425831,0.02432483316705776,0.0007044487417845554,3 ,18
Bleiben Sie sachlich ,Superforecaster ,0.035840486871461984,0.010391892424827468,0.0003724504840216741,0.023116189648144728,0.0006962659636763126,3 ,35
Bleiben Sie sachlich ,too late ,0.03769920491880642,0.01300575393247113,0.0004903065826238016,0.025352479425638775,0.0007951898434310732,3 ,36
Bleiben Sie sachlich ,whitemouse ,0.0776540846575591,0.023467053772302345,0.001822312580297858,0.050560569214930726,0.0032904297383777427,3 ,37
Bleiben Sie sachlich ,Lea Paul ,0.012080819594319614,0.013308627877173684,0.0001607791324320681,0.01269472373574665,0.00016153288902179063,3 ,19
Bleiben Sie sachlich ,Leute von heute ,0.006008375309669336,0.024513799692189597,0.00014728810881673175,0.015261087500929466,0.00031851347460531943,3 ,20
Bleiben Sie sachlich ,Lucy Meineke ,0.011750379587440164,0.0006365160935864146,7.479305713154959e-06,0.0061934478405132895,6.92382865931625e-05,3 ,21
Bleiben Sie sachlich ,whitemouse-neu ,0.015560122312935803,0.008822504933091503,0.0001372792558653833,0.012191313623013653,0.00015997699984397328,3 ,38
Bleiben Sie sachlich ,Yankee Babe ,0.008857213407410086,0.024647757501392486,0.00021831044820392603,0.016752485454401285,0.00034298108959592726,3 ,39
Bleiben Sie sachlich ,Zeit 12 ,0.011459263884673382,0.009745023888877033,0.00011167080030508794,0.010602143886775207,0.00011314010968668187,3 ,40
Bleiben Sie sachlich ,Mahlsdorfer ,0.01108955683157277,0.02826300374577309,0.00031342418626970477,0.01967628028867293,0.000460887825727133,3 ,22
Bleiben Sie sachlich ,Maik12 ,0.016018641358066635,0.037793285949417825,0.000605397093366583,0.026905963653742232,0.0008424646669064128,3 ,23
Bleiben Sie sachlich ,zelebration ,0.013566274371408374,0.030513677534387877,0.0004139569215121857,0.022039975952898125,0.0005575641584964696,3 ,41
cedebe ,CETAoderGoodByeGermany ,0.03007485535323259,0.02890510838640784,0.000869316953690726,0.029489981869820214,0.0008700011076739238,4 ,5
cedebe ,rock_lobster ,0.021089926955553055,0.02589897948012567,0.0005462075854592178,0.023494453217839363,0.0005577710785512669,4 ,30
cedebe ,slocum ,0.023220829664302244,0.02440023800146444,0.0005665937704004404,0.02381053383288334,0.0005672892724133242,4 ,31
cedebe ,deep_franz ,0.015997879958976256,0.03766668815295367,0.0006025871555231458,0.02683228405596496,0.0008373557797968372,4 ,6
cedebe ,diespdisttot ,0.008234013222262115,0.024076939819750273,0.00019824984082743297,0.016155476521006195,0.0003237490024141318,4 ,7
cedebe ,eagle58 ,0.02217285803394699,0.007388326743190429,0.0001638203199851753,0.01478059238856871,0.00027311150272885527,4 ,8
cedebe ,Eckard P. ,0.04162298006063174,0.01438898621560381,0.0005989124863447823,0.028005983138117776,0.0009697576967202919,4 ,9
cedebe ,sonnenkatze ,0.03746774038615631,0.026734569269980826,0.001001683900743354,0.032101154828068565,0.0010592843818479057,4 ,32
cedebe ,Friwi ,0.03761051224569701,0.036998210182943636,0.0013915216371544734,0.03730436121432032,0.0013917090940624994,4 ,10
cedebe ,Gamma Ray Burst ,0.036628321500222716,0.03731198943356134,0.0013666755447853977,0.03697015546689203,0.0013669092457069356,4 ,11
cedebe ,globallynaive ,0.041454346750904224,0.030107784458182112,0.0012480985368309664,0.035781065604543166,0.001312470774762278,4 ,12
cedebe ,gottwuerfeltnicht ,0.018184217324715393,0.036851029009846305,0.0006701071201544367,0.027517623167280847,0.0008443320493985067,4 ,13
cedebe ,Hans_Joachim ,0.013212299217271123,0.02967658729913822,0.00039209595114368206,0.02144444325820467,0.0005276323421650375,4 ,14
cedebe ,Sumtina ,0.011159173543406424,0.03269334051622896,0.00036483066053427947,0.02192625702981769,0.0005966908341409799,4 ,33
cedebe ,Super-Duper Missile ,0.01210203434112372,0.010928397280703625,0.00013225583918451836,0.011515215810913672,0.00013294455115931412,4 ,34
cedebe ,Jan Reiter ,0.013937463357742472,0.02503325905511969,0.0003489001308056056,0.01948536120643108,0.00041045847188457297,4 ,15
cedebe ,Jordanes ,0.023467415141819603,0.021388655579764833,0.0005019364598157376,0.022428035360792218,0.0005040970804741547,4 ,16
cedebe ,JuJuMila ,0.019174859759329484,0.010138575271222985,0.00019440575898510662,0.014656717515276235,0.00023523297766010369,4 ,17
cedebe ,knowwhereman ,0.012469243446752548,0.009765186147013749,0.00012176448336996995,0.011117214796883148,0.0001254204463101053,4 ,18
cedebe ,Superforecaster ,0.013744764578983461,0.009023005402532595,0.00012401908505270642,0.011383884990758028,0.0001351665899129054,4 ,35
cedebe ,too late ,0.014192338402185624,0.01208196146870715,0.0001714712857260595,0.013137149935446388,0.0001736981311267385,4 ,36
cedebe ,whitemouse ,0.010570749105556724,0.03353611497825569,0.0003545018574102438,0.022053432041906205,0.000618205872243707,4 ,37
cedebe ,Lea Paul ,0.024549011927279492,0.011490579768002518,0.00028208237977605025,0.018019795847641004,0.0003673437050052698,4 ,19
